EQUIP;OPCO;SUBST;TRANSFORMER_BANK;LOWSIDE_VOLTAGE;CNR_MVA;CALC_PLBN_RATING;THERMAL_STUDY_RATING;LIMITING_ELEMENT;RATING_MVA;YEAR;SUMMER_PEAK_LOAD_MVA
100015741988;NYSEG;MORRIS1 12.5KV;SUB-TRF 3-1250/1400K;12.5;4.2;4.62;;;4.62;2018;1.65
100015742002;NYSEG;MORRIS1 12.5KV;SUB-TRF 3-1250/1400K;12.5;4.2;4.62;;;4.62;2018;1.65
100015742004;NYSEG;MORRIS1 12.5KV;SUB-TRF 3-1250/1400K;12.5;4.2;4.62;;;4.62;2018;1.65
100015742006;NYSEG;MORRIS2 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.26
100015742007;NYSEG;MORRIS2 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.26
100015742009;NYSEG;MORRIS2 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.26
100015743947;NYSEG;MORRISVILLE1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.34
100015743949;NYSEG;MORRISVILLE1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.34
100015743951;NYSEG;MORRISVILLE1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.34
100015743953;NYSEG;MORRISVILLE2 12.5KV;LTC-TRF 1-7.5/10.5MV;12.5;10.5;11.55;;;11.55;2018;4.18
100015741947;NYSEG;MT. UPTON 4.8KV;SUB-TRF 3-1250/1400K;4.8;4.2;4.62;;;4.62;2018;1.5
100015741949;NYSEG;MT. UPTON 4.8KV;SUB-TRF 3-1250/1400K;4.8;4.2;4.62;;;4.62;2018;1.5
100015741951;NYSEG;MT. UPTON 4.8KV;SUB-TRF 3-1250/1400K;4.8;4.2;4.62;;;4.62;2018;1.5
100015744032;NYSEG;N. NORWICH 4.8KV;S-TF 1-1.5/1.68/1.72;4.8;1.92;2.12;;;2.12;2018;0.96
100015743536;NYSEG;NEW BERLIN 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2018;3.89
100015743538;NYSEG;NEW BERLIN 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2018;3.89
100015743558;NYSEG;NEW BERLIN 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2018;3.89
;NYSEG;NORBOARD 4.16KV;LTC-TRF 1-7500/10500;4.16;10.5;11.55;;;11.55;2018;1.83
100015743594;NYSEG;ORISKANY FALLS -1 4.8KV;SUB-TRF 3-1667/2083K;4.8;6.25;6.88;;;6.88;2018;3.62
100015743596;NYSEG;ORISKANY FALLS -1 4.8KV;SUB-TRF 3-1667/2083K;4.8;6.25;6.88;;;6.88;2018;3.62
100015743598;NYSEG;ORISKANY FALLS -1 4.8KV;SUB-TRF 3-1667/2083K;4.8;6.25;6.88;;;6.88;2018;3.62
100015743618;NYSEG;ORISKANY FALLS -2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.97
100015743620;NYSEG;ORISKANY FALLS -2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.97
100015743622;NYSEG;ORISKANY FALLS -2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.97
100015741187;NYSEG;OTEGO1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.22
100015741189;NYSEG;OTEGO1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.22
100015741191;NYSEG;OTEGO1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.22
100015741198;NYSEG;OTEGO2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2018;2.02
100015741200;NYSEG;OTEGO2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2018;2.02
100015741208;NYSEG;OTEGO2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2018;2.02
100015743691;NYSEG;OXFORD 4.8KV;SUB-TRF 3-1667/2147K;4.8;6.44;7.08;;;7.08;2018;3.34
100015743693;NYSEG;OXFORD 4.8KV;SUB-TRF 3-1667/2147K;4.8;6.44;7.08;;;7.08;2018;3.34
100015743695;NYSEG;OXFORD 4.8KV;SUB-TRF 3-1667/2147K;4.8;6.44;7.08;;;7.08;2018;3.34
100015741026;NYSEG;PIERCE AV1 4.8KV;SUB-TRF 3-2500/3125K;4.8;7.5;8.25;;;8.25;2018;5.78
100015741028;NYSEG;PIERCE AV1 4.8KV;SUB-TRF 3-2500/3125K;4.8;7.5;8.25;;;8.25;2018;5.78
100015741029;NYSEG;PIERCE AV1 4.8KV;SUB-TRF 3-2500/3125K;4.8;7.5;8.25;;;8.25;2018;5.78
100015741033;NYSEG;PIERCE AV2 12.5KV;S-TRF 3-3333/3733/46;12.5;14;15.4;;;15.4;2018;8.39
100015741034;NYSEG;PIERCE AV2 12.5KV;S-TRF 3-3333/3733/46;12.5;14;15.4;;;15.4;2018;8.39
100015741065;NYSEG;PIERCE AV2 12.5KV;S-TRF 3-3333/3733/46;12.5;14;15.4;;;15.4;2018;8.39
100015742082;NYSEG;RICHFIELD SPR1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.26
100015742084;NYSEG;RICHFIELD SPR1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.26
100015742086;NYSEG;RICHFIELD SPR1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.26
100015746562;NYSEG;RIVER ROAD;SUB TRF 3-2500/3500K;4.8;0;0;;;0;2018;7.96
100015746579;NYSEG;RIVER ROAD;SUB TRF 3-2500/3500K;4.8;0;0;;;0;2018;7.96
100015746581;NYSEG;RIVER ROAD;SUB TRF 3-2500/3500K;4.8;0;0;;;0;2018;7.96
100015742281;NYSEG;S. COOPERSTN 12.5KV;LTC-TRF 1-12/22.4MVA;12.5;22.4;24.64;;;24.64;2018;10.39
100015744126;NYSEG;S. NEW BERLIN 4.8KV;LTC-TRF 1-2500/3125K;4.8;3.13;3.44;;;3.44;2018;0.96
100015740869;NYSEG;SAND ST1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.15
100015740870;NYSEG;SAND ST1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.15
100015740872;NYSEG;SAND ST1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.15
100015740905;NYSEG;SAND ST2 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;5.0199999999999996
100015746711;NYSEG;SANDS CREEK 12.5KV;SUB-TRF 3-400KVA;12.5;1.2;1.32;;;1.32;2018;0.32
100015746713;NYSEG;SANDS CREEK 12.5KV;SUB-TRF 3-400KVA;12.5;1.2;1.32;;;1.32;2018;0.32
100015746715;NYSEG;SANDS CREEK 12.5KV;SUB-TRF 3-400KVA;12.5;1.2;1.32;;;1.32;2018;0.32
100015745745;NYSEG;SHANDAKEN#1 8.32KV;SUB-TRF 3-833KVA;8.32;2.5;2.75;;;2.75;2018;1.23
100015745747;NYSEG;SHANDAKEN#1 8.32KV;SUB-TRF 3-833KVA;8.32;2.5;2.75;;;2.75;2018;1.23
100015745749;NYSEG;SHANDAKEN#1 8.32KV;SUB-TRF 3-833KVA;8.32;2.5;2.75;;;2.75;2018;1.23
100015745751;NYSEG;SHANDAKEN#2 34.5KV;LTC-TRF 1-7.5/10.5MV;34.5;10.5;11.55;;;11.55;2018;3.94
100015745753;NYSEG;SHANDAKEN#3 34.5KV;LTC-TRF 1-7.5/10.5MV;34.5;10.5;11.55;;;11.55;2018;1.39
100015741656;NYSEG;SIDNEY 4.8KV #1;SUB-TRF 3-2500/3125K;4.8;9.3800000000000008;10.31;;;10.31;2018;8.59
100015741658;NYSEG;SIDNEY 4.8KV #1;SUB-TRF 3-2500/3125K;4.8;9.3800000000000008;10.31;;;10.31;2018;8.59
100015741660;NYSEG;SIDNEY 4.8KV #1;SUB-TRF 3-2500/3125K;4.8;9.3800000000000008;10.31;;;10.31;2018;8.59
100015741662;NYSEG;SIDNEY 4.8KV #2;SUB-TRF 3-2500/2800K;4.8;8.4;9.24;;;9.24;2018;4.63
100015741664;NYSEG;SIDNEY 4.8KV #2;SUB-TRF 3-2500/2800K;4.8;8.4;9.24;;;9.24;2018;4.63
100015741666;NYSEG;SIDNEY 4.8KV #2;SUB-TRF 3-2500/2800K;4.8;8.4;9.24;;;9.24;2018;4.63
100015742263;NYSEG;SPRGFIELD CTR 12.5KV;LTC-TRF 1-7500/8400K;12.5;8.4;9.24;;;9.24;2018;2.02
100015741612;NYSEG;UNADILLA 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;4.96
100015741614;NYSEG;UNADILLA 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;4.96
100015741615;NYSEG;UNADILLA 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;4.96
100015742388;NYSEG;W. DAVENPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.82
100015742390;NYSEG;W. DAVENPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.82
100015742392;NYSEG;W. DAVENPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;3.82
100015744719;NYSEG;W. WINFIELD 12.5KV;SUB-TRF 3-1667/2147K;12.5;6.44;7.08;;;7.08;2018;6.32
100015744721;NYSEG;W. WINFIELD 12.5KV;SUB-TRF 3-1667/2147K;12.5;6.44;7.08;;;7.08;2018;6.32
100015744723;NYSEG;W. WINFIELD 12.5KV;SUB-TRF 3-1667/2147K;12.5;6.44;7.08;;;7.08;2018;6.32
100015742058;NYSEG;WEST ST 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.75
100015742064;NYSEG;WEST ST 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.75
100015742066;NYSEG;WEST ST 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2018;1.75
100015746564;NYSEG;WINDHAM#1 12.5KV;LTC-TRF 1-12/22.4MVA;12.5;22.4;24.64;;;24.64;2018;5.03
100015746566;NYSEG;WINDHAM#2 12.5KV;LTC-TRF 1-12/22.4MVA;12.5;22.4;24.64;;;24.64;2018;4.82
100015744066;NYSEG;WOODS COR 8.32KV;SUB-TRF 3-2500/2800K;8.32;8.4;9.24;;;9.24;2018;4.07
100015744068;NYSEG;WOODS COR 8.32KV;SUB-TRF 3-2500/2800K;8.32;8.4;9.24;;;9.24;2018;4.07
100015744070;NYSEG;WOODS COR 8.32KV;SUB-TRF 3-2500/2800K;8.32;8.4;9.24;;;9.24;2018;4.07
100015740116;NYSEG;ARIZONA  12.5KV;LTC-TRF 1-7.5/9.75MV;12.5;9.75;10.73;;;10.73;2018;3.5
100015738586;NYSEG;BANKER RD 12.5KV;SUB-TRF 3-4667KVA;12.5;14;15.4;;;15.4;2018;6.66
100015738602;NYSEG;BANKER RD 12.5KV;SUB-TRF 3-4667KVA;12.5;14;15.4;;;15.4;2018;6.66
100015738604;NYSEG;BANKER RD 12.5KV;SUB-TRF 3-4667KVA;12.5;14;15.4;;;15.4;2018;6.66
100015739870;NYSEG;BARTON BRK 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;4.59
100015739872;NYSEG;BARTON BRK 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;4.59
100015739874;NYSEG;BARTON BRK 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;4.59
100015738681;NYSEG;BEEKMANTOWN 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.21
100015738683;NYSEG;BEEKMANTOWN 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.21
100015738685;NYSEG;BEEKMANTOWN 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2018;2.21
100015738772;NYSEG;BLUE MT LK 34.5KV;LTC-TRF 1-8400KVA;34.5;8.4;9.24;;;9.24;2018;2.5099999999999998
100015738818;NYSEG;CABOT 12.5KV;LTC-TRF 1-7.5/10.5MV;12.5;10.5;11.55;;;11.55;2018;7.92
100015737805;NYSEG;CHATEUGAY 34.5KV;LTC-TRF 1-20/26/33/3;34.5;37.299999999999997;41.03;;;41.03;2018;14.8
100015739137;NYSEG;CLINTONVILLE 12.5KV;SUB-TRF 3-933KVA;12.5;2.8;3.08;;;3.08;2018;2
100015739139;NYSEG;CLINTONVILLE 12.5KV;SUB-TRF 3-933KVA;12.5;2.8;3.08;;;3.08;2018;2
100015739141;NYSEG;CLINTONVILLE 12.5KV;SUB-TRF 3-933KVA;12.5;2.8;3.08;;;3.08;2018;2
100015739178;NYSEG;DANNEMORA 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;5.65
100015739179;NYSEG;DANNEMORA 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;5.65
100015739181;NYSEG;DANNEMORA 12.5KV;SUB-TRF 3-2147KVA;12.5;6.44;7.08;;;7.08;2018;5.65
100015739049;NYSEG;HAMMOND LA 12.5KV;LTC-TRF 1-12/16/20/2;12.5;22;24.2;;;24.2;2018;12.9
100015739735;NYSEG;HARRIS LAKE 12.5KV;SUB-TRF 1-5600KVA;12.5;5.6;6.16;;;6.16;2018;0.77
100015739244;NYSEG;HIGH FALLS #3 12.5KV;SUB-TRF 3-1610KVA;12.5;4.83;5.31;;;5.31;2018;2.67
100015739246;NYSEG;HIGH FALLS #3 12.5KV;SUB-TRF 3-1610KVA;12.5;4.83;5.31;;;5.31;2018;2.67
100015739248;NYSEG;HIGH FALLS #3 12.5KV;SUB-TRF 3-1610KVA;12.5;4.83;5.31;;;5.31;2018;2.67
100015738442;NYSEG;HYDE 12.5KV;SUB-TRF 3-2800KVA;12.5;8.4;9.24;;;9.24;2018;5.26
100015738444;NYSEG;HYDE 12.5KV;SUB-TRF 3-2800KVA;12.5;8.4;9.24;;;9.24;2018;5.26
100015738466;NYSEG;HYDE 12.5KV;SUB-TRF 3-2800KVA;12.5;8.4;9.24;;;9.24;2018;5.26
100015739388;NYSEG;JAY #1 12.5KV;SUB-TRF 3-1867KVA;12.5;5.6;6.16;;;6.16;2018;3.28
100015739390;NYSEG;JAY #1 12.5KV;SUB-TRF 3-1867KVA;12.5;5.6;6.16;;;6.16;2018;3.28
100015739392;NYSEG;JAY #1 12.5KV;SUB-TRF 3-1867KVA;12.5;5.6;6.16;;;6.16;2018;3.28
100015739396;NYSEG;JAY #2 34.5KV;LTC-TRF 1-10/12/14MV;34.5;14;15.4;;;15.4;2018;2.71
100015739599;NYSEG;KEESEVILLE#1 12.5KV;LTC-TRF 1-7.5/10.5MV;12.5;10.5;11.55;;;11.55;2018;3.68
100015739601;NYSEG;KEESEVILLE#2 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2018;1.61
100015739603;NYSEG;KEESEVILLE#2 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2018;1.61
100015739605;NYSEG;KEESEVILLE#2 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2018;1.61
100015738651;NYSEG;LIMESTONE 12.5KV;SUB-TRF 3-3500KVA;12.5;10.5;11.55;;;11.55;2018;5.62
100015738654;NYSEG;LIMESTONE 12.5KV;SUB-TRF 3-3500KVA;12.5;10.5;11.55;;;11.55;2018;5.62
100015738656;NYSEG;LIMESTONE 12.5KV;SUB-TRF 3-3500KVA;12.5;10.5;11.55;;;11.55;2018;5.62
100015738487;NYSEG;LYON MT 34.5KV;SUB-TRF 3-4444KVA;34.5;14;15.4;;;15.4;2018;3.12
100015739970;NYSEG;MASON CORS 12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2018;7.53
100015738870;NYSEG;MILL C #1 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2018;1.96
100015738872;NYSEG;MILL C #1 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2018;1.96
100015738874;NYSEG;MILL C #1 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2018;1.96
100015739641;NYSEG;NORTON 12.5KV;SUB-TRF 3-1000KVA;12.5;3;3.3;;;3.3;2018;1.81
100015739643;NYSEG;NORTON 12.5KV;SUB-TRF 3-1000KVA;12.5;3;3.3;;;3.3;2018;1.81
100015739645;NYSEG;NORTON 12.5KV;SUB-TRF 3-1000KVA;12.5;3;3.3;;;3.3;2018;1.81
100015739662;NYSEG;PERU 12.5KV;LTC-TRF 1-7.5/10.5MV;12.5;10.5;11.55;;;11.55;2018;6.22
100015738784;NYSEG;S. JUNCTION 12.5KV;LTC-TRF 1-10/12/14MV;12.5;14;15.4;;;15.4;2018;6.29
100015738065;NYSEG;SCIOTA-FLATR2 34.5KV;LTC-TRF 1-20/26/33/3;34.5;37.299999999999997;41.03;;;41.03;2018;13.49
100015739483;NYSEG;STICKNEY BR 4.8KV;SUB-TRF 3-667KVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2018;1.28
100015739485;NYSEG;STICKNEY BR 4.8KV;SUB-TRF 3-667KVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2018;1.28
100015739487;NYSEG;STICKNEY BR 4.8KV;SUB-TRF 3-667KVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2018;1.28
100015740579;NYSEG;TOM MILLER ROAD;SUB_TRF 1-12/16/20(2;12.5;0;0;;;0;2018;11.7
100015738546;NYSEG;WEST CHAZY 4.8KV;SUB-TRF 3-1667KVA;4.8;4.2;4.62;;;4.62;2018;2.79
100015738548;NYSEG;WEST CHAZY 4.8KV;SUB-TRF 3-1667KVA;4.8;4.2;4.62;;;4.62;2018;2.79
100015738550;NYSEG;WEST CHAZY 4.8KV;SUB-TRF 3-1667KVA;4.8;4.2;4.62;;;4.62;2018;2.79
100015738715;NYSEG;WOODRUFF PD 12.5KV;LTC-TRF 1-10/12.5/14;12.5;14;15.4;;;15.4;2018;5.23
100015683925;RGE;1;SUB-TRF2-12.5MVA;4.16;12.5;14.37;14.1;xfmr;14.1;2018;9.81
100015684486;RGE;1;SUB-TRF4-10MVA;11.5;10;11.5;;;11.5;2018;6.24
100015684588;RGE;1;SUB-TRF5-14MVA;4.16;14;16.100000000000001;;;16.100000000000001;2018;11.97
100015686456;RGE;6;SUB-TRF1-7MVA;4.16;7;7.7;;;7.7;2018;1.27
100015686816;RGE;6;SUB-TRF3-5MVA;4.16;5;5.5;;;5.5;2018;0.27
100015689249;RGE;14;SUB-TRF1-6.25MVA;4.16;6.25;6.88;6.2;cable;7;2018;5.71
100015689289;RGE;14;SUB-TRF2-6.25MVA;4.16;6.25;6.88;6.2;cable;6.88;2018;4.32
100015689429;RGE;15;SUB-TRF1-6.25MVA;4.16;6.25;6.88;;;6.88;2018;4.1500000000000004
100015689460;RGE;15;SUB-TRF2-6.25MVA;4.16;6.25;6.88;;;6.88;2018;0.28999999999999998
100015689609;RGE;16;SUB-TRF1-6.67MVA;4.16;6.67;7.34;7.4;xfmr;7.4;2018;5.36
100015689650;RGE;16;SUB-TRF2-6.25MVA;4.16;6.25;6.88;7;xfmr;7;2018;6.38
100015689758;RGE;17;SUB-TRF1-6.25MVA;4.16;6.25;6.88;;;6.88;2018;3.8
100015689794;RGE;17;SUB-TRF2-6.25MVA;4.16;6.25;6.88;;;6.88;2018;2.8
100015689884;RGE;18;SUB-TRF1-6.25MVA;4.16;6.25;6.88;;;6.88;2018;3.36
100015689955;RGE;18;SUB-TRF2-6.25MVA;4.16;6.25;6.88;;;6.88;2018;1.36
100015690177;RGE;19;SUB-TRF1-6.25MVA;4.16;6.25;6.88;5.6;cable;5.6;2018;2.0099999999999998
100015690216;RGE;19;SUB-TRF2-6.25MVA;4.16;6.25;6.88;5.6;cable;6.25;2018;3.42
100015690322;RGE;22;SUB-TRF1-6.25MVA;4.16;6.25;6.88;;;7;2018;4.63
100015691761;RGE;29;SUB-TRF1-6.7MVA;4.16;6.7;7.37;5.0999999999999996;reg;5.0999999999999996;2018;3.89
100015691823;RGE;29;SUB-TRF2-6.7MVA;4.16;6.7;7.37;5.0999999999999996;reg;5.0999999999999996;2018;3.46
100015691934;RGE;29;SUB-TRF3-10.5MVA;4.16;10.5;11.55;11.23;xfmr;11.23;2018;6.48
100015692355;RGE;33;SUB-TRF1-10.5MVA;4.16;10.5;11.55;9;bkr;9;2018;3.29
;RGE;33;SUB-TRF2-10.5MVA;4.16;14;15.4;9;bkr;9;2018;3.24
100015693219;RGE;34;SUB-TRF2-6.25MVA;4.16;6.25;6.88;5.8;cable/ct;7;2018;4.84
100015693637;RGE;35;SUB-TRF1-6.25MVA;4.16;6.25;6.88;6.25;xfmr;6.25;2018;3.13
100015693703;RGE;35;SUB-TRF2-6.25MVA;4.16;6.25;6.88;6.25;xfmr;6.25;2018;5
100015694028;RGE;36;SUB-TRF2-7MVA;4.16;7;7.7;6;cable;6;2018;1.73
100015694208;RGE;36;SUB-TRF3-14MVA;4.16;14;16.100000000000001;14.84;xfmr;14.84;2018;7.46
100015694274;RGE;37;SUB-TRF10-10.5MVA;4.16;10.5;12.07;11.2;xfmr;11.2;2018;6.48
100015694235;RGE;37;SUB-TRF1-6.25MVA;4.16;6.25;6.88;5.9;cable;5.9;2018;2.59
100015694479;RGE;37;SUB-TRF3-6.25MVA;4.16;6.25;6.88;5.6;cable;5.6;2018;2.5099999999999998
100015695131;RGE;38;SUB-TRF1-7MVA;4.16;7;7.7;6.2;cable;6.2;2018;4.5199999999999996
100015695274;RGE;38;SUB-TRF2-7MVA;4.16;7;7.7;6.2;cable;6.2;2018;2.44
100015696087;RGE;39;SUB-TRF1-5MVA;4.16;5;5.5;5.65;xfmr;5.65;2018;2.41
100015696125;RGE;39;SUB-TRF2-6.67MVA;4.16;6.67;7.34;5.76;ct;7;2018;4.68
100015696300;RGE;40;SUB-TRF3-10.5MVA;4.16;10.5;11.55;9.5;cable;12;2018;7.78
100015696391;RGE;40;SUB-TRF4-10.5MVA;4.16;10.5;11.55;9.5;cable;9.5;2018;3.46
100015696450;RGE;40;SUB-TRF5-12.5MVA;11.5;12.5;14.4;;;14.4;2018;7.39
100015696531;RGE;41;SUB-TRF1-9.375MVA;4.16;9.3800000000000008;10.78;11.3;xfmr;11.3;2018;6.05
100015696586;RGE;41;SUB-TRF2-10MVA;4.16;10;11.5;11.3;xfmr;11.3;2018;7.13
100015696741;RGE;42;SUB-TRF1-6.25MVA;4.16;6.25;6.88;7.4;xfmr;7.4;2018;3.57
100015696906;RGE;42;SUB-TRF2-6.25MVA;4.16;6.25;6.88;6.2;cable;7;2018;6.2
100015697491;RGE;42;SUB-TRF7-10.5MVA;4.16;10.5;12.07;11.2;ct;11.2;2018;7.78
100015698090;RGE;43;SUB-TRF3-6.25MVA;4.16;6.25;6.88;7;xfmr;7;2018;7.65
100015698120;RGE;43;SUB-TRF4-6.25MVA;4.16;6.25;6.88;7;xfmr;7;2018;6.57
100015698346;RGE;45;SUB-TRF1-7MVA;4.16;7;7.7;7.91;xfmr;7.91;2018;5.98
100015698422;RGE;46;SUB-TRF1-6.6MVA;4.16;6.6;7.26;7.4;xfmr;7.4;2018;6.48
100015698637;RGE;46;SUB-TRF3-6.25MVA;4.16;6.25;6.88;7;xfmr;7;2018;6.96
100015698796;RGE;47;SUB-TRF1-5.33MVA;4.16;5.33;5.86;5.4;cable;5.4;2018;1.93
100015698835;RGE;47;SUB-TRF2-5.33MVA;4.16;5.33;5.86;5.4;cable;5.4;2018;2.71
100015698956;RGE;48;SUB-TRF1-10.5MVA;4.16;10.5;11.55;7.5;cable;7.5;2018;6.13
100015699202;RGE;48;SUB-TRF4-6.25MVA;4.16;6.25;6.88;6.6;xfmr;6.6;2018;4.32
100015699936;RGE;49;SUB-TRF1-10.5MVA;4.16;10.5;12.07;;;12.07;2018;6.96
100015700001;RGE;49;SUB-TRF2-9.375MVA;4.16;9.3800000000000008;10.31;;;10.31;2018;4.8499999999999996
100015700573;RGE;50;SUB-TRF1-5.33MVA;4.16;5.33;5.86;5.38;cable;5.38;2018;4.6100000000000003
100015700619;RGE;50;SUB-TRF2-6.25MVA;4.16;6.25;6.88;4.78;cable;4.78;2018;3.46
100015700752;RGE;51;SUB-TRF1-6.25MVA;4.16;6.25;6.88;6.2;cable;7;2018;7.88
100015700979;RGE;55;SUB-TRF2-22.4MVA;12.47;22.4;25.76;;;25.76;2018;20.5
100015701193;RGE;56;SUB-TRF3-22.4MVA;12.47;22.4;25.76;;;25.76;2018;16.21
100015701401;RGE;58;SUB-TRF1-7MVA;4.16;7;7.7;;;7.7;2018;4.87
100015701488;RGE;60;SUB-TRF1-3.75MVA;4.16;3.75;4.13;4.3;xfmr;4.3;2018;2.34
100015701585;RGE;62;SUB-TRF3-10.5MVA;4.16;10.5;12.07;11.2;xfmr;11.2;2018;4.41
100015701697;RGE;62;SUB-TRF4-10.5MVA;4.16;10.5;12.07;11.2;xfmr;11.2;2018;5.3
100015701860;RGE;63;SUB-TRF1-6.25MVA;4.16;6.25;6.88;7.05;xfmr;7.05;2018;3.27
100015701913;RGE;63;SUB-TRF2-10.5MVA;4.16;10.5;12.07;11.33;ct;11.33;2018;3.31
100015702097;RGE;64;SUB-TRF1-5MVA;4.16;5;5.5;5.85;xfmr;5.85;2018;3.28
100015702177;RGE;65;SUB-TRF1-10.5MVA;4.16;10.5;11.55;9.06;bus;9.06;2018;3.27
100015702206;RGE;65;SUB-TRF2-7MVA;4.16;7;7.7;7.91;xfmr;7.91;2018;5.69
100015702384;RGE;66;SUB-TRF1-10.5MVA;4.16;10.5;12.07;11.2;xfmr;11.2;2018;4.04
100015702410;RGE;66;SUB-TRF2-10.5MVA;4.16;10.5;12.07;;;12.07;2018;5.61
100015702620;RGE;67;SUB-TRF1A-3.75MVA;4.16;3.75;4.13;;;4.13;2018;0.71
100015702621;RGE;67;SUB-TRF1B-3.75MVA;4.16;3.75;4.13;;;4.13;2018;0.71
100015702640;RGE;67;SUB-TRF1C-3.75MVA;4.16;3.75;4.13;;;4.13;2018;0.71
100015702695;RGE;67;SUB-TRF3-22.4MVA;12.47;22.4;25.76;;;25.76;2018;11.71
100015703053;RGE;68;SUB-TRF1-6.25MVA;4.16;6.25;6.88;6.2;cable;6.2;2018;4.1500000000000004
100015703099;RGE;68;SUB-TRF2-6.25MVA;4.16;6.25;6.88;6.2;cable;7;2018;4.1500000000000004
100015703217;RGE;69;SUB-TRF1-22.4MVA;12.47;22.4;25.76;23.7;115kv ct;25.76;2018;23.35
100015703333;RGE;70;SUB-TRF1-22.4MVA;12.47;22.4;25.76;;;25.76;2018;21.21
100015703360;RGE;70;SUB-TRF2-22.4MVA;12.47;22.4;25.76;;;25.76;2018;18.010000000000002
100015703487;RGE;71;SUB-TRF1-14MVA;12.47;14;16.100000000000001;;;16.100000000000001;2018;13.13
100015703535;RGE;71;SUB-TRF2-10.5MVA;12.47;10.5;12.07;11.9;xfmr;12;2018;10.37
